"523","523","1","1","523","523. En el Plan estratégico 20082012, Osakidetza asume 6 compromisos con la Sociedad Vasca. Uno de ellos hace mención a Mejorar los tiempos de resolución: resultados más rápidos y de calidad. Según este compromiso adquirido, ¿en qué tiempo máximo deberí","Máximo 10 días.","Máximo 20 días.","Máximo 30 días.","Máximo 40 días.","3"
"524","524","1","1","524","524. Para incorporar nuevas técnicas, tecnologías o procedimientos a lacartera de servicios comunes del Sistema Nacional de Salud o excluir losya existentes, será necesaria su evaluación por:","El Ministerio de Sanidad y Consumo.","El Consejo de Ministros.","El Consejo Interterritorial.","El Senado.","1"
"525","525","1","1","525","525. Las propuestas de actualización de la cartera de servicios comunesdel Sistema Nacional de Salud se harán por iniciativa de:","Los ciudadanos y las Sociedades Científicas.","Las administraciones sanitarias de las Comunidades Autónomas o delpropio Ministerio de Sanidad y Consumo, a través del Consejo Interterritorial del Sistema Nacional de Salud.","Las administraciones sanitarias de las Comunidades Autónomas.","El Consejo Interterritorial del Sistema Nacional de Salud.","2"
"526","526","1","1","526","526. La propuesta de inclusión de una nueva técnica, tecnología o procedimiento en la cartera de servicios comunes del Sistema Nacional de Saludse acompañará de una memoria técnica que recoja los resultados de:","Las repercusiones bioéticas y sociales y una memoria económica quecontenga la valoración del impacto positivo o negativo que pueda suponer.","La evaluación y una memoria económica que contenga la valoracióndel impacto positivo o negativo que pueda suponer.","La evaluación, la opinión de un panel de expertos, las repercusionesbioéticas y sociales y una memoria económica que contenga la valoración del impacto positivo o negativo que pueda suponer.","La evaluación, las repercusiones bioéticas y sociales y una memoriaeconómica que contenga la valoración del impacto positivo o negativoque pueda suponer.","4"
"527","527","1","1","527","527. Cuando existan indicios de que una técnica, tecnología o procedimiento tiene un balance entre beneficio y riesgo significativamente desfavorable, el Ministerio de Sanidad y Consumo procederá a:","Revisar sistemáticamente.","Excluirlo/la cautelarmente.","Analizar por el Panel de Expertos/as.","Notificar públicamente.","2"
"528","528","1","1","528","528. ¿Cuántos tipos de planes de cuidados de enfermería existen?","Dos, individuales y planes de cuidados estandarizados.","Tres, individuales, planes de cuidados estandarizados y planes normalizados.","Sólo existen planes de cuidados estandarizados.","Dos, planes de cuidados estandarizados y planes de cuidados normalizados.","1"
"529","529","1","1","529","529. ¿Cuáles son las etapas que debemos tener en cuenta para elaborarun plan de cuidados de enfermería?","Ordenar prioridades y fijar los objetivos.","Valoración, ordenar prioridades, fijar los objetivos, ejecución y evaluación.","Valoración, diagnóstico, ejecución y evaluación.","Ordenar prioridades, fijar los objetivos y tratamiento de enfermería(elaboración de las actuaciones y documentación y registro).","4"
"530","530","1","1","530","530. Maslow, en su jerarquización de las necesidades humanas, habla devarios niveles de necesidades humanas, que describe en forma de pirámide, de tal manera que las de orden superior no aparecerán hasta que se cubran las del orden inmediatamente inferior","14 niveles.","10 niveles.","5 niveles.","4 niveles.","3"
"531","531","1","1","531","531. En el plan de cuidados de enfermería para facilitar la comprensióny claridad en la elaboración de objetivos, se suelen tener presentes varioselementos que son:","Sujeto, verbo, condición, y tiempo.","Sujeto, verbo, necesidad y finalidad.","Sujeto, condición y tiempo.","Sujeto, verbo y tiempo.","1"
"532","532","1","1","532","532. ¿Qué clasificación internacional se utiliza para fijar los objetivos deenfermería?","NANDA.","NIC (Nursing Interventions Classification o clasificación de Intervenciones de Enfermería)","NOC (Nursing Outcomes Classification o clasificación de los resultados de Enfermería).","Outcomes.","3"
"533","533","1","1","533","533. La ejecución de las intervenciones de enfermería lleva implícita doselementos de importancia:","Validación y análisis.","Valoración y análisis.","Evaluación y validación.","Evaluación y análisis.","1"
"534","534","1","1","534","534. En la fase de ejecución del proceso de atención de enfermería, el/laenfermero/a actúa (señale el incorrecto):","Realizando funciones dependientes e independientes.","Delegando o derivando el problema a otros/as profesionales.","Fomentando la participación activa del individuo o grupo.","Tomando todas las decisiones del equipo multidisciplinar.","4"
"535","535","1","1","535","535. La práctica actual de la enfermería se desarrolla en dos vertientes,por un lado se colabora en el tratamiento de los problemas clínicos (áreainterdependiente) y por el otro se desarrolla el diagnóstico de enfermería(área independiente). Es lo que Lyn","Modelo bimodal.","Teoría de la práctica dual.","Modelo de práctica bifocal.","Modelo de práctica asistencial.","3"
"536","536","1","1","536","536. La Clasificación de Resultados de Enfermería (NOC) incluye 330 resultados y en cada uno de ellos se indica:","Nombre, Definición, Indicadores, Escala de medidas, Bibliografía.","Definición, Indicadores, Escala de medidas, Bibliografía.","Nombre, Definición, Indicadores, Escala de medidas.","Nombre, Definición, Análisis, Escala de medidas, Bibliografía.","1"
"537","537","1","1","537","537. En la tercera edición de la NOC (Nursing Outcomes Classification),cada escala está identificada con un código alfabético, ¿cuántas escalas seutilizan para medir los resultados?","13 escalas.","12 escalas.","11 escalas.","10 escalas.","3"
"538","538","1","1","538","538. ¿Cuántos dominios existen en la tercera edición de la NOC (NursingOutcomes Classification)?","7 dominios.","11 dominios.","31 dominios.","330 dominios.","1"
"539","539","1","1","539","539. ¿Cuántas clases existen en la tercera edición de la NOC (NursingOutcomes Classification)?","7 clases.","11 clases.","31 clases.","330 clases.","3"
"540","540","1","1","540","540. Dentro de la taxonomía NOC (Nursing Outcomes Classification), eldominio I, corresponde a:","Salud Funcional.","Salud Fisiológica.","Salud Psicosocial.","Salud Familiar.","1"
"541","541","1","1","541","541. Los indicadores de la NOC (Nursing Outcomes Classification) se codifican con:","Código numérico de 4 dígitos (00019999).","Código numérico de 2 dígitos (0199).","Código alfabético de 1 dígito (az).","Código numérico de 1 dígito (19).","2"
"542","542","1","1","542","542. ¿Qué tipo de escala de cinco puntos se utiliza en la NOC para cuantificar el estado del resultado o indicador, desde una escala de menos a másy que sirve para proporcionar una puntuación en un momento preciso?","Escala tipo NANDA.","Escala tipo Likert.","Escala de Godberg.","Escala tipo Maslow.","2"
"543","543","1","1","543","543. El término diagnóstico de enfermería fue empleado por primera vez por:","Vera Fry.","Florence Nightingale.","Virginia Henderson.","Linda Carpenito.","1"
"544","544","1","1","544","544. ¿En qué año se crea la NANDA (North American Nursing DiagnosisAssociation)?","1949.","1910.","1985.","1982.","4"
"545","545","1","1","545","545. El primer nivel de la Taxonomía II NANDA lo constituyen:","13 dominios.","10 dominios.","11 dominios.","7 dominios.","1"
"546","546","1","1","546","546. El Dominio 1 de la Taxonomía NANDA II corresponde a:","Crecimiento  desarrollo.","Principios vitales.","Nutrición.","Promoción de la salud.","4"
"547","547","1","1","547","547. El procedimiento a seguir en la elaboración de un Diagnóstico de Enfermería, es, según recomienda la NANDA, el denominado formato:","NIC.","PES.","NOC.","TAS.","2"
"548","548","1","1","548","548. ¿Qué periodo cronológico comprende el denominado Plan Estratégico de Osakidetza: de la excelencia a la innovación?","2005  2009.","2006  2010.","2007  2011.","2008  2012.","4"
"549","549","1","1","549","549. ¿Cuál es el objetivo general del Plan Estratégico 20082012 deOsakidetza?","Establecer las políticas y las estrategias a seguir en los ejes considerados claves.","Ser el documento referencial para todas las Personas de Osakidetza,durante este período.","Traducir las políticas a objetivos a medio y largo plazo, estableciendoun cuadro de mando básico que recoja los indicadores de la actividady que sirva para orientar a las Organizaciones de Servicios.","Identificar y tomar conciencia de los temas clave de futuro que vana determinar el éxito de Osakidetza en cuanto a eficacia, eficiencia ycalidad.","2"
"550","550","1","1","550","550. ¿Cuál es la edad media de la plantilla de profesionales, proveedoresde servicios sanitarios de Osakidetza?","Alrededor de 25 años.","Alrededor de 35 años.","Alrededor de 45 años.","Alrededor de 55 años.","3"
"551","551","1","1","551","551. En el Plan estratégico 20082012, Osakidetza asume 6 compromisos con la Sociedad Vasca. Uno de ellos hace mención a Garantizar elplazo máximo en intervenciones quirúrgicas no urgentes o programadas.Según el compromiso adquirido, ¿en qué tiempo máxim","10 días naturales.","20 días naturales.","30 días naturales.","60 días naturales.","3"
"552","552","1","1","552","552. ¿Cómo se ha denominado al Plan Estratégico de Osakidetza para losaños 20082012?","De la excelencia a la innovación.","De la eficacia a la eficiencia.","De la equidad a la excelencia.","De la eficiencia a la perdurabilidad.","1"
"553","553","1","1","553","553. Señale cuál de los siguientes epígrafes, no es un objetivo de la líneaestratégica UP2 Comunicación con el/la Usuario/aPaciente:","Aumentar el conocimiento de los/as usuarios/aspacientes acerca delas opciones disponibles y del proceso asistencial en cada caso.","Reforzar la accesibilidad territorial del sistema.","Aumentar el conocimiento de los/as usuarios/aspacientes acerca delas opciones disponibles y del proceso asistencial en cada caso.","Comunicar con el/la usuario/apaciente acerca de todo el proceso asistencial.","2"
"554","554","1","1","554","554. ¿Cuál de los siguientes epígrafes no corresponde con alguna de las líneas estratégicas que se contemplan en Plan Estratégico de Osakidetza paralos años 20082012, dentro del ámbito de Personas de Osakidetza?","Salud Laboral.","Trato al/la usuario/apaciente.","Conciliación de la vida laboral y la vida privada.","Sistemas de reconocimiento.","2"
"555","555","1","1","555","555. En el Plan Estratégico de Osakidetza 20082012, al plantearse elámbito de actuación del modelo asistencial. ¿Cuál de las líneas estratégicas incluye como objetivo Potenciar los procesos de alta resolución?","Seguridad Clínica.","Cartera de servicios.","Excelencia Clínica.","Enfoque en el proceso del/la usuario/apaciente.","2"
"556","556","1","1","556","556. Según los indicadores contemplados en el Plan Estratégico de Osakidetza, ¿qué % de pacientes y familiares satisfechos con el trato recibido,se espera alcanzar como objetivo en el año 2012?","85%","88%","90%","93%","4"
"557","557","1","1","557","557. La ciencia que estudia el proceso de envejecimiento de los seres vivos y del hombre desde todos sus aspectos: biológicos, psicológicos, socioeconómicos y culturales, se denomina:","Gerontología.","Geriatría.","Gerocultura.","Senilidad.","1"
"558","558","1","1","558","558. El término Geriatría aparece por primera vez a principios del siglo XX,en un escrito del estadounidense:","Cobiam. G.","E. Winslow.","I. L. Nascher.","B. Báguena.","3"
"559","559","1","1","559","559. La definición de geriatría como la rama de la medicina que se ocupa de los aspectos clínicos, terapéuticos, preventivos y sociales en la saludy enfermedad de los ancianos, se atribuye a:","La OMS.","La Sociedad Española de Gerontología.","I. L. Nascher.","Metchnikoff.","2"
"560","560","1","1","560","560. El concepto que hace referencia a las anormalidades de la estructuracorporal y de la apariencia que representan trastornos a nivel de órganos yse caracterizan por pérdidas o anormalidades que pueden ser temporales opermanentes, se denomina:","Deficiencia.","Discapacidad.","Minusvalía.","Dismorfismo.","1"
"561","561","1","1","561","561. Los diferentes trastornos a nivel de la persona, que se caracterizanpor excesos o insuficiencias en el desempeño de una normal actividad rutinaria y que pueden ser temporales o permanentes, reversibles o irreversibles y progresivos o regresivos, es u","Deficiencia.","Discapacidad.","Minusvalía.","Dismorfismo.","2"
"562","562","1","1","562","562. La discordancia entre el rendimiento o estatus del individuo y lasexpectativas del mismo o del grupo al que pertenece haciendo referenciaa las desventajas que experimenta el individuo como consecuencia de lasdeficiencias y discapacidades, se denomina","Deficiencia.","Discapacidad.","Minusvalía.","Dismorfismo.","3"
"563","563","1","1","563","563. Tomando como referencia las denominadas teorías del envejecimiento, ¿en cuál de las siguientes teorías se incluye la inmunobiológica?","Fisiológica.","Bioquímica.","Genética.","Metabólica.","1"
"564","564","1","1","564","564. Tomando como referencia las denominadas teorías del envejecimiento, ¿en cuál de las siguientes se incluye la teoría de acumulación de losproductos de desecho?","Teorías fisiológicas.","Teorías bioquímicas y metabólicas.","Teorías genéticas.","Teorías de interconexión.","2"
"565","565","1","1","565","565. ¿Cuál de los siguientes principios sobre el envejecimiento no pertenece al Plan de Acción ante el Envejecimiento de Naciones Unidas?","Independencia.","Participación.","Dignidad.","Autocontrol.","4"
"566","566","1","1","566","566. Para la valoración de las actividades básicas de la vida diaria (AVDb) en el/la anciano/a se utiliza, entre otras, la escala de/del:","Barthel.","Centro Geriátrico de Filadelfia (Lawton y Brody).","Minimental.","SPMSQ de Pfeiffer.","1"
"567","567","1","1","567","567. ¿Cuál de las siguientes escalas no se utiliza para valorar las actividades básicas de la vida diaria en el/la anciano/a?","Índice de Katz.","Escala de Barthel.","Escala del Centro Geriátrico de Filadelfia (Lawton y Brody).","Escala de Plutchik.","3"
"568","568","1","1","568","568. ¿Cuál de las siguientes escalas o índices se utiliza para la valoraciónafectiva del estado mental del/de la anciano/a?","Katz.","MMSE de Folstein.","Goldberg.","SPMSQ de Pfeiffer.","3"
"569","569","1","1","569","569. Cuando utilizamos la escala de Goldberg en la valoración integraldel/de la anciano/a, estamos midiendo:","La posibilidad de aparición de úlceras por presión.","El estado de ansiedaddepresión en el anciano.","El grado de dependencia para la realización de actividades básicas dela vida diaria.","El grado de autonomía para realizar actividades instrumentales de lavida diaria.","2"
"570","570","1","1","570","570. Entre los cambios físicos que se aprecian en el/la anciano/a encontramos que la piel se va volviendo descolorida, delgada, arrugada, seca yfrágil, ¿a qué es debido este cambio?","Oxidación de los radicales libres.","Pérdida de centros neuronales primarios.","Atrofia de las glándulas sebáceas.","Descomposición selectiva de tejido adiposo.","3"
"571","571","1","1","571","571. ¿Cuál de los siguientes signos se observan en un proceso de envejecimiento normal?","Aumento de los sentidos de gusto y olfato.","Aumento de grosor del epitelio bucal.","Disminución de grasa subepicárdica.","Aumento de la fuerza de contracción cardíaca.","2"
"572","572","1","1","572","572. Con respecto a los cambios fisiológicos que se producen durante elenvejecimiento y en relación con las modificaciones músculoesqueléticas,no es cierto que:","Aparece en el/la anciano/a una estatura disminuida.","Aparece debilidad muscular, rigidez articular y acumulación de grasaen abdomen y caderas.","Aparece en el/la anciano/a una posición encorvada debido a una atrofia de estructuras esqueléticas de sostén.","Los cartílagos costales se hacen más elásticos","4"
"573","573","1","1","573","573. Con respecto a los cambios fisiológicos que se producen durante elenvejecimiento, el temblor senil, rápido y fino, tiene su origen en:","La conducción en los nervios periféricos se enlentece.","El aumento del tamaño y peso del cerebro.","El aumento del número de terminaciones nerviosas periféricas.","El aumento de la capacidad de sensación de dolor y temperatura.","1"
"574","574","1","1","574","574. Con respecto a las modificaciones fisiológicas durante el envejecimiento, es cierto que a nivel de los sentidos se:","Aumenta la acomodación visual.","Aumenta la percepción de frecuencias altas en la audición.","Disminuye el campo periférico de visión.","Aumenta la agudeza visual.","3"
"575","575","1","1","575","575. ¿Cuál de las siguientes es la primera causa de muerte entre la población anciana en España?","Enfermedades cardiocirculatorias.","Enfermedades renales.","Accidentes domésticos.","Enfermedades tumorales.","1"
"576","576","1","1","576","576. Tomando como referencia las causas más importantes de muerte entre la población anciana en España, y más concretamente en el caso delas enfermedades cardiovasculares, ¿cuál de las siguientes causas es másrepresentativa?","El infarto agudo de miocardio.","Los accidentes cerebrovasculares.","La producción de edemas pulmonares por claudicación de la arteriapulmonar.","La arterioesclerosis.","2"
"577","577","1","1","577","577. Aquel sujeto, generalmente mayor de 65 años, con alteraciones funcionales, al límite entre lo normal y patológico, en equilibrio inestabley con adaptación de los trabajos funcionales a sus posibilidades reales derendimiento, se puede considerar c","Anciano/a sano/a.","Anciano/a frágil.","Anciano/a enfermo/a.","Paciente geriátrico/a.","1"
"578","578","1","1","578","578. Una persona, generalmente de edad superior a los 75 años, que sufre una o varias enfermedades que le producen algún riesgo de incapacidad, o una cierta incapacidad leve, que sigue tratamiento farmacológico(uno o varios medicamentos), se considera un/","Anciano/a sano/a.","Anciano/a frágil.","Anciano/a enfermo/a.","Paciente geriátrico/a.","2"
"579","579","1","1","579","579. El/la anciano/a que, además de cumplir todos los requisitos de fragilidad, sufre problemas mentales y/o sociales en relación con su estado desalud y que requiere institucionalización, tiene la consideración de:","Anciano/a sano/a.","Anciano/a frágil.","Anciano/a enfermo/a.","Paciente geriátrico/a.","4"
"580","580","1","1","580","580. Con respecto a las necesidades nutricionales del/de la anciano/a,¿cuál de las siguientes acciones es correcta?","Disminuir la ingesta de calcio.","Aumentar la ingesta de calcio.","Disminuir la ingesta de líquidos para evitar oliguria.","Aumentar el consumo de sodio.","2"
"581","581","1","1","581","581. Facilitar cuidados clínicos y de enfermería que no puedan dispensarse desde la Atención Primaria de salud sin necesidad del ingreso hospitalario del/de la anciano/a, es objetivo de un:","Centro diurno.","Hospitalización geriátrica.","Hospital de día.","Centro de atención domiciliaria.","3"
"582","582","1","1","582","582. Centros que ofrecen atención integral y vivienda permanente a personas mayores de 60 años que, por su problemática familiar, social y/oeconómica, no pueden ser atendidas en sus propios domicilios y necesitande estos servicios, según el IMSERSO, es ","Viviendas tuteladas.","Residencia de ancianos.","Hospital de día.","Comunidad terapéutica.","2"
"583","583","1","1","583","583. El centro gerontológico abierto de desarrollo personal y atención sociosanitaria interprofesional en el que viven, temporal o permanentemente,personas mayores con algún grado de dependencia, es la definición, segúnla Sociedad Española de Geriatría y ","Comunidad terapéutica.","Residencia de ancianos/as.","Hospital de día.","Viviendas tuteladas.","2"
"584","584","1","1","584","584. Los espacios diseñados para la persona anciana con capacidades físicas reducidas, atendiendo a sus necesidades sociales y afectivas, a modode un apartamento, dentro de un edificio con servicios comunes, entre losque destaca los servicios de celador/a","Centros de día.","Viviendas tuteladas.","Residencias de no válidos.","Macrorresidencias.","2"
"585","585","1","1","585","585. El servicio sociosanitario y de apoyo familiar que ofrece durante eldía atención a las necesidades personales básicas, terapéuticas y socioculturales de personas mayores, afectadas por diferentes grados de dependencia, promoviendo su autonomía y la p","Centros de día.","Viviendas tuteladas.","Comunidades terapéuticas.","Macrorresidencias.","1"
"586","586","1","1","586","586. ¿Cuál de los siguientes objetivos no pertenece al Plan Gerontológico Nacional?","Desarrollo de un sistema de pensiones no contributivas para los/asmayores de 65 años.","Promover la salud de los/as mayores, mejorando su bienestar y garantizarles, cuando lo precisen, una adecuada atención primaria y hospitalaria.","Facilitar el acceso de los/as mayores a los bienes culturales y fomentarel empleo creativo del tiempo libre.","Disminuir la edad de jubilación a los 55 años para disfrutar de unaancianidad sana y útil.","4"
"587","587","1","1","587","587. La atención a personas con discapacidad y personas mayores en unsistema de servicios sociales promovido por los poderes públicos para elbienestar de los/as ciudadanos/as es la base de la actual Ley de Dependencia, ¿en qué artículo/s de la Constitució","Artículos 49 y 50.","Artículo 14","Artículos 1 y 2.","Artículo 43.","1"
"588","588","1","1","588","588. Con respecto a las modificaciones físicas en el/la anciano/a y másconcretamente al nivel del tubo digestivo, el intestino grueso sufre hipotonía y va a dar lugar a:","Diarreas.","Estreñimiento.","Vómitos.","Ninguna de las anteriores.","2"
"589","589","1","1","589","589. Los traumatismos en los/as ancianos/as son:","La primera causa de muerte en este rango de edad.","La segunda causa de muerte en este rango de edad.","Una patología prácticamente erradicada en este rango de edad.","Ninguna de las anteriores es correcta.","4"
"590","590","1","1","590","590. Uno de los aspectos fundamentales en el tratamiento del/de la pacientegeriátrico/a es:","La pluripatología.","Las deficiencias en la absorción de ciertos medicamentos.","El aumento de la absorción de ciertos medicamentos.","La imposibilidad de tratamiento de ciertas patologías.","1"
"591","591","1","1","591","591. Si un paciente inmovilizado permanece mucho tiempo en posiciónde Fowler, ¿en qué zona es más probable que aparezcan úlceras por presión?","Sacro.","Rodilla.","Dedo de los pies.","Pabellones auriculares.","1"
"592","592","1","1","592","592. El conjunto de transformaciones y/o cambios que aparecen en elindividuo a lo largo de la vida; es la consecuencia de la acción del tiemposobre los seres vivos, es lo que se denomina:","Vejez.","Ancianidad.","Envejecimiento.","Senectud.","3"
"593","593","1","1","593","593. El envejecimiento de los órganos y tejidos, es decir, la afectaciónfísica del individuo y por tanto el deterioro de su capacidad de funcionamiento, de una manera fisiológica, progresiva e imposible de frenar, es loque define la:","Edad cronológica.","Edad psicológica.","Edad mental.","Edad fisiológica.","4"
"594","594","1","1","594","594. El objetivo de estudio de la gerontología es:","El proceso de envejecimiento de los individuos.","Las patologías propias del/de la anciano/a.","Las afectaciones en los órganos de los/as ancianos/as.","El deterioro de la capacidad funcional durante el proceso de envejecimiento.","1"
"595","595","1","1","595","595. La esperanza de vida en España está aumentando a lo largo de losaños. En el caso de la diferencia en relación con el sexo, diremos que:","Es mayor en hombres que en mujeres.","Es mayor en mujeres que en hombres.","No hay diferencias entre hombres y mujeres.","Va disminuyendo en hombres y aumentando en mujeres.","2"
"596","596","1","1","596","596. Cuál de los siguientes fármacos es un inhibidor de la recaptación dela serotonina:","Diazepam.","Lorazepam.","Fluoxetina.","Atenolol.","3"
"597","597","1","1","597","597. El proceso de interacción social, a través de un intercambio equilibrado de información y experiencia entre un emisor y un receptor, es loque llamamos:","Interrelación.","Relación terapéutica.","Comunicación.","Empatía.","3"
"598","598","1","1","598","598. ¿Cuál de los siguientes conceptos no constituye un elemento del proceso de comunicación?","Emisor.","Receptor.","Canal.","Feedback.","4"
"599","599","1","1","599","599. Tomando como referencia el proceso de la comunicación, ¿cómo sedenomina el elemento del proceso al que se transmite el mensaje?","Emisor.","Receptor.","Canal.","Terminal.","2"
"600","600","1","1","600","600. Con respecto al proceso de la comunicación. El vehículo a través delcual se transmite el mensaje es:","Emisor.","Receptor.","Canal.","Ruido.","3"
"601","601","1","1","601","601. ¿Cuándo concluye el denominado proceso de la comunicación?","Cuando el emisor transmite el mensaje.","Cuando el receptor recibe el mensaje.","Cuando el receptor decodifica y entiende el mensaje.","Cuando el canal se corta.","3"
"602","602","1","1","602","602. Con respecto al proceso de la comunicación. El tiempo que pasacuando el/la paciente deja de hablar y comenzamos a hacerlo nosotros, sedenomina:","Asertividad.","Empatía.","Reacción.","Concreción.","3"
"603","603","1","1","603","603. ¿Cuál siguientes escalas de valoración se utiliza para identificar elriesgo de formación de úlceras por presión?","Escala de Goldberg.","Escala de Barthel.","Escala de Pfeiffer.","Escala de Braden.","4"
"604","604","1","1","604","604. El proceso mediante el cual las personas interpretan y organizan lainformación con la finalidad de darle significado y comprensión a su mundo, es lo que definimos como:","Percepción.","Comunicación.","Empatía.","Mensaje.","1"
"605","605","1","1","605","605. La idea inicial a partir de la cual se analizará y evaluará la situación, para emitir un juicio sobre lo que nos afecta y así plantear conductas y organizar acciones de acuerdo con la información que se posee, esla definición de:","Percepción.","Pensamiento.","Comunicación.","Mensaje.","2"
"606","606","1","1","606","606. La capacidad para identificar los problemas y el entorno del/de laotro/a, y comunicarle que se tiene ese conocimiento, se denomina:","Empatía.","Relación terapéutica.","Comunicación no verbal.","Relación afectiva.","1"
"607","607","1","1","607","607. Si un paciente inmovilizado permanece mucho tiempo en posiciónde decubito prono, ¿en qué zona es más probable que aparezcan úlceraspor presión?","Rodilla.","Sacro.","Occipucio.","Talon.","1"
"608","608","1","1","608","608. Un conjunto de personas interrelacionadas que se organizan para llevar a cabo una determinada tarea, teniendo un objetivo común, es la definición de:","Equipo.","Grupo.","Terapia de grupo.","Grupo de autoayuda.","1"
"609","609","1","1","609","609. El tipo de entrevista clínica de enfermería donde el/la profesionalapenas interviene y deja que el/la paciente haga una narración abierta y sininterrupciones, se denomina:","Libre.","Dirigida.","Semiestructurada.","Terapéutica.","1"
"610","610","1","1","610","610. El tipo de entrevista clínica de enfermería donde el/la paciente selimita a contestar unos ítems prefijados para la obtención de informaciónmuy concreta, se denomina:","Libre.","Dirigida.","Semiestructurada.","Terapéutica.","2"
"611","611","1","1","611","611. La entrevista clínica de enfermería donde se combina la obtenciónde información concreta, mediante preguntas cerradas, con información libre mediante preguntas abiertas y facilitaciones, es del tipo:","Libre.","Dirigida.","Semiestructurada.","Terapéutica.","3"
"612","612","1","1","612","612. ¿Cuál de las siguientes opciones es una característica del tipo de entrevista clínica de enfermería denominada libre?","Utiliza poco tiempo.","Utiliza mucho tiempo.","Utiliza preguntas cerradas.","Utiliza preguntas cortas.","2"
"613","613","1","1","613","613. ¿Cuál de las siguientes opciones es una característica del tipo de entrevista clínica de enfermería denominada dirigida?","Emplea preguntas cerradas.","Emplea preguntas abiertas.","Emplea mucho tiempo.","No se realizan preguntas.","1"
"614","614","1","1","614","614. El conjunto de comportamientos y expresiones que adopta el/la enfermero/a ante el/la enfermo/a o sus familiares para comunicarle, de distintas maneras, que ha entendido y/o comprendido lo expresado por el/lapropio/a enfermo/a, es lo que se denomina:","Empatía.","Escucha activa.","Interrelación.","Codificación efectiva.","2"
"615","615","1","1","615","615. Con respecto al proceso de la comunicación, ¿cuál de las siguientesafirmaciones es una regla básica de la escucha activa?","Mostrar frecuentemente al/a la entrevistado/a nuestra opinión.","Controlar frecuentemente el tiempo transcurrido.","Estar en silencio dejando expresarse al/a la entrevistado/a.","Evitar que el/la entrevistado/a exprese sus opiniones.","3"
"616","616","1","1","616","616. Con respecto al proceso de la comunicación. La capacidad paratransmitir al/a la paciente los objetivos mutuos en términos perfectamenteentendibles, es lo que denominamos:","Asertividad.","Empatía.","Calidez.","Concreción.","4"
"617","617","1","1","617","617. Para establecer una buena relación de empatía y una comunicaciónadecuada con el/la paciente y/o sus familiares no es necesario:","Usar un lenguaje adecuado a cada caso.","Hablar correctamente, con lógica y precisión.","Evitar comentarios improcedentes o innecesarios.","Implicarse emocionalmente en la vida del/de la paciente y sus familiares.","4"
"618","618","1","1","618","618. Las fases que caracterizan a una relación de ayuda interpersonal entre la/el enfermera/o y el/la paciente y/o sus familiares se pueden resumiren las siguientes:","Contacto, ejecución y conclusión.","De acercamiento, de ayuda y de finalización.","De valoración, de ejecución y de registro.","De búsqueda, de ejecución y de evaluación.","1"
"619","619","1","1","619","619. ¿Qué ocurre principalmente en la fase receptiva de una relación deayuda entre enfermera/o/paciente?","Se produce una relación profesional con el/la enfermo/a y sus familiares, ejecutando las primeras acciones.","Se produce el encuentro entre la/el enfermera/o y el/la enfermo/a.","Se produce la prestación de ayuda.","Se produce la evaluación de las acciones antes realizadas.","2"
"620","620","1","1","620","620. En el proceso de la comunicación, los signos, tonos, sonrisa, expresión facial, mirada, postura, aspecto físico y gestos que acompañan el lenguaje, así como el volumen de la voz, la entonación, la fluidez, la claridad,la velocidad, el tiempo del habl","Lingüística.","Mensaje oculto.","Paralenguaje.","Canal.","3"
"621","621","1","1","621","621. ¿Cuál de los siguientes elementos no es una actitud utilizada por el/laenfermero/a en una relación de ayuda?","Respeto.","Empatía.","Sinceridad.","Counselling.","4"
"622","622","1","1","622","622. Tomando como referencia la relación enfermero/a/paciente, ¿cuál delos siguientes elementos no es un fundamento propio de la relación interpersonal?","Comunicarse.","Escuchar.","Solucionar.","Ejecutar.","4"
"623","623","1","1","623","623. Establece la proximidad afectiva entre el/la enfermero/a y el/la paciente que es fundamentalmente no verbal y no implica pérdida de distancia terapéutica, además podríamos decir que es el ambiente que se creadurante la entrevista. Estamos hablando ","Asertividad.","Empatía.","Calidez.","Relación terapéutica.","3"
"624","624","1","1","624","624. Según el modelo de comunicación de Shannon y Weaver (1949) basado en la teoría de los códigos, estos serían:","Funcional y no funcional.","Lingüístico y no lingüístico.","Terapéutico y no terapéutico.","Simple y complejo.","2"
"625","625","1","1","625","625. El código en el que el emisor transmite su mensaje a través de gestos, muecas, utilizando su cuerpo, se denomina, según Shannon y Weber:","Código lingüístico social.","Código no lingüístico gestual.","Código no lingüístico acústico.","Código lingüístico gestual.","2"
"626","626","1","1","626","626. Durante el proceso de la comunicación pueden aparecer los denominados ruidos que dificultan el proceso, ¿en cuál de los elementos de lacomunicación tiene su origen este problema?","Del emisor.","Del receptor.","Del canal.","Del código.","3"
"627","627","1","1","627","627. La entrevista clínica de enfermería más empleada en el ámbito de laAtención Primaria de Salud es del tipo:","Cerrada.","Libre.","Semiestructurada.","Unidireccional.","3"
"628","628","1","1","628","628. ¿Cuál de las siguientes opciones es una característica del tipo de entrevista clínica de enfermería denominada libre?","El/la profesional interviene frecuentemente.","El/la profesional apenas interviene.","El/la profesional dirige la entrevista.","El/la profesional utiliza preguntas cerradas.","2"
"629","629","1","1","629","629. ¿Cuál de las siguientes opciones es una característica del tipo de entrevista clínica de enfermería denominada dirigida?","El/la enfermo/a dirige la entrevista.","El/la profesional apenas interviene.","El/la profesional dirige la entrevista.","El/la profesional utiliza preguntas abiertas.","3"
